address,nearest_mrt,time_to_nearest_mrt,price,unit_type,room_type,room_size,status,updated_time,link,updated_date
14 Sin Ming Walk,Bright Hill, 4 mins,1250.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333291,https://99.co/singapore/rooms/property/bishan-park-condominium-condo-fSBfBN5N2U3kGxA9LXP3AN,2023-09-25
Andrews Terrace,,,1200.0,Shophouse,Common room,300.0,FULLY FURNISHED,2023-09-25 13:57:29.333293,https://99.co/singapore/rooms/property/andrews-terrace-landed-EuPvKxbUto2BJPhZVo6iYH,2023-09-25
785D Woodlands Rise,,,800.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333295,https://99.co/singapore/rooms/property/785d-woodlands-rise-hdb-mj76x8SEARe46BMYyPyLkF,2023-09-25
344 Yishun Avenue 11,,,900.0,HDB,Common room,150.0,PARTIALLY FURNISHED,2023-09-25 13:57:29.333297,https://99.co/singapore/rooms/property/344-yishun-avenue-11-hdb-KJsXezTsoB2ZFErCTXVZNm,2023-09-25
328 Jurong East Street 31,,,1000.0,HDB,Common room,90.0,FULLY FURNISHED,2023-09-25 13:57:29.333300,https://99.co/singapore/rooms/property/328-jurong-east-street-31-hdb-9S4tSy8hdDdu4EJykWB57s,2023-09-25
302B Punggol Place,Punggol, 3 mins,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333302,https://99.co/singapore/rooms/property/302b-punggol-place-hdb-N3oHHfs9j5FPuZRnYdK4WR,2023-09-25
160 Simei Road,Upper Changi, 6 mins,850.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333304,https://99.co/singapore/rooms/property/160-simei-road-hdb-h6Twzid6ALTfwe3uFd2ary,2023-09-25
116 Bishan Street 12,Bishan, 4 mins,1500.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-25 13:57:29.333306,https://99.co/singapore/rooms/property/116-bishan-street-12-hdb-VEJ2v7XR6Scxnv9tMDER4v,2023-09-25
Duku Place,,,1250.0,Semi-D,Common room,120.0,FULLY FURNISHED,2023-09-25 13:57:29.333309,https://99.co/singapore/rooms/property/duku-place-landed-UeCMG5X76EfxPAHT9xAQHu,2023-09-25
49 Hougang Ave 7,,,1350.0,Condo,Common room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333311,https://99.co/singapore/rooms/property/riverfront-residences-condo-ixZnrCi2gEpmfiK3DNtnaC,2023-09-25
469 Pasir Ris Drive 6,,,1000.0,HDB,Master room,1130.0,FULLY FURNISHED,2023-09-25 13:57:29.333313,https://99.co/singapore/rooms/property/469-pasir-ris-drive-6-hdb-dJFNZXbwb4JF5sRHPwwGEc,2023-09-25
1 Cantonment Road,Maxwell, 6 mins,1300.0,HDB,Common room,150.0,PARTIALLY FURNISHED,2023-09-25 13:57:29.333315,https://99.co/singapore/rooms/property/1-cantonment-road-hdb-cfkg7zoH4mK3ieGZJaywuY,2023-09-25
842 Tampines Street 82,,,1400.0,HDB,Master room,139.0,FULLY FURNISHED,2023-09-25 13:57:29.333317,https://99.co/singapore/rooms/property/842-tampines-street-82-hdb-7ckUK295WRdfx9as6ogABS,2023-09-25
522 Woodlands Drive 14,,,800.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-25 13:57:29.333320,https://99.co/singapore/rooms/property/522-woodlands-drive-14-hdb-HCgqG9n39N5zFSQ3VK3c2M,2023-09-25
8 Enggor St,Tanjong Pagar, 3 mins,3900.0,Condo,Studio,367.0,FULLY FURNISHED,2023-09-25 13:57:29.333322,https://99.co/singapore/rooms/property/skysuites-anson-condo-JdRsVHdUWkYfhVr55ZNFz8,2023-09-25
316B Punggol Way,Sumang, 1 mins,1300.0,HDB,Master room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333324,https://99.co/singapore/rooms/property/316b-punggol-way-hdb-MQiH2j2s5DFdM6U99CPcp9,2023-09-25
356D Ubi Road 3,Ubi, 4 mins,1700.0,HDB,Master room,269.0,PARTIALLY FURNISHED,2023-09-25 13:57:29.333326,https://99.co/singapore/rooms/property/356d-ubi-road-3-hdb-3px63vRAE7pUSkWVvCxvnX,2023-09-25
5 Boon Keng Road,Bendemeer, 1 mins,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333329,https://99.co/singapore/rooms/property/5-boon-keng-road-hdb-BHAYQRmuHHUbjnAN7rQNmB,2023-09-25
11 Jurong Lake Link,,,1650.0,Condo,Common room,240.0,FULLY FURNISHED,2023-09-25 13:57:29.333331,https://99.co/singapore/rooms/property/lakeville-condo-3Hhz2M7fp8DwQmUwFE6hQK,2023-09-25
29 Fernvale Rd,Thanggam, 1 mins,1050.0,Condo,Common room,75.0,FULLY FURNISHED,2023-09-25 13:57:29.333333,https://99.co/singapore/rooms/property/high-park-residences-condo-Kveyy3EGtSsoJEcn5HNb7g,2023-09-25
287D Jurong East Street 21,Toh Guan, 3 mins,2800.0,HDB,Master room,247.0,FULLY FURNISHED,2023-09-25 13:57:29.333335,https://99.co/singapore/rooms/property/287d-jurong-east-street-21-hdb-2xYKj4JQuaYwYtPEqScJK2,2023-09-25
469C Sengkang West Way,Thanggam, 3 mins,800.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333338,https://99.co/singapore/rooms/property/469c-sengkang-west-way-hdb-Y5muXpinpDaLtTFJCNqntN,2023-09-25
287D Jurong East Street 21,Toh Guan, 3 mins,2800.0,HDB,Master room,247.0,FULLY FURNISHED,2023-09-25 13:57:29.333340,https://99.co/singapore/rooms/property/287d-jurong-east-street-21-hdb-H9ogcGcDJqGhA4jT67evZg,2023-09-25
15 Yishun Ctrl 1,Yishun, 3 mins,1300.0,Condo,Common room,90.0,FULLY FURNISHED,2023-09-25 13:57:29.333342,https://99.co/singapore/rooms/property/north-park-residences-condo-DTbwWUrPNMYSs5RQVe3f3M,2023-09-25
287D Jurong East Street 21,Toh Guan, 3 mins,2800.0,HDB,Master room,247.0,FULLY FURNISHED,2023-09-25 13:57:29.333344,https://99.co/singapore/rooms/property/287d-jurong-east-street-21-hdb-8vNzpEA3twdxAPLMHNKhtw,2023-09-25
519C Tampines Central 8,,,1300.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333346,https://99.co/singapore/rooms/property/519c-tampines-central-8-hdb-axC2xZbXHLRye3eVTfLA7c,2023-09-25
443 Yishun Avenue 11,,,1700.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333349,https://99.co/singapore/rooms/property/443-yishun-avenue-11-hdb-3VyTgWjVdY7WzmH7wApKLP,2023-09-25
59 Pasir Ris Dr 1,,,1400.0,Condo,Common room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333351,https://99.co/singapore/rooms/property/belysa-condo-iYzyVvxMDoYv6PLHJWQF9a,2023-09-25
256 Simei Street 1,Simei, 2 mins,1450.0,HDB,Common room,104.0,FULLY FURNISHED,2023-09-25 13:57:29.333353,https://99.co/singapore/rooms/property/256-simei-street-1-hdb-DaK4hARFpqEAJgSUkfJCgd,2023-09-25
457 Ang Mo Kio Avenue 10,,,800.0,HDB,Common room,50.0,FULLY FURNISHED,2023-09-25 13:57:29.333355,https://99.co/singapore/rooms/property/457-ang-mo-kio-avenue-10-hdb-JoxEUkzqfLtbsNn7jCqkQQ,2023-09-25
15 Yishun Ctrl 1,Yishun, 3 mins,3200.0,Condo,Studio,431.0,FULLY FURNISHED,2023-09-25 13:57:29.333358,https://99.co/singapore/rooms/property/north-park-residences-condo-VLPiqZS4caxJPn4qPNdvjt,2023-09-25
145 Rivervale Drive,Rumbia, 1 mins,1300.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333360,https://99.co/singapore/rooms/property/145-rivervale-drive-hdb-QtfnNhnTGSAddEPg52AsWH,2023-09-25
149 Silat Avenue,,,1700.0,HDB,Master room,200.0,PARTIALLY FURNISHED,2023-09-25 13:57:29.333362,https://99.co/singapore/rooms/property/149-silat-avenue-hdb-6Cz4mUisbPzQzEqcj3KVpz,2023-09-25
732 Yishun Avenue 5,,,1100.0,HDB,Common room,129.0,FULLY FURNISHED,2023-09-25 13:57:29.333364,https://99.co/singapore/rooms/property/732-yishun-avenue-5-hdb-UA7CvpCHVoUjvbyinei9CR,2023-09-25
528 Hougang Avenue 6,,,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333367,https://99.co/singapore/rooms/property/528-hougang-avenue-6-hdb-biL3k2SViwqoueqqfERnCc,2023-09-25
21 Teban Gardens Road,,,1200.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333369,https://99.co/singapore/rooms/property/21-teban-gardens-road-hdb-4kUEFpE2pUpQtV4o3hpfCL,2023-09-25
30 Woodlands Cres,,,1300.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-25 13:57:29.333371,https://99.co/singapore/rooms/property/northoaks-condo-RXHJSxuAStERCbGjqE4jEk,2023-09-25
12 Simei St 1,,,1350.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333373,https://99.co/singapore/rooms/property/melville-park-condo-B8PNat4oqXEXnudknxVcgs,2023-09-25
3 Elias Green,Tampines North, 6 mins,1200.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333376,https://99.co/singapore/rooms/property/elias-green-condo-2a73Ydbn7356Cdt2WScoTY,2023-09-25
5 Bedok Reservoir View,Bedok Reservoir, 5 mins,2180.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-25 13:57:29.333378,https://99.co/singapore/rooms/property/aquarius-by-the-park-condo-dLhFXRM7WSLvotwFeKUbQ3,2023-09-25
533 Bedok North Street 3,,,1300.0,HDB,Master room,120.0,FULLY FURNISHED,2023-09-25 13:57:29.333380,https://99.co/singapore/rooms/property/533-bedok-north-street-3-hdb-CurJQezQVyx3b2d8Fsv5sU,2023-09-25
22 St. Michael's Rd,,,1900.0,Condo,Whole unit,1318.0,FULLY FURNISHED,2023-09-25 13:57:29.333382,https://99.co/singapore/rooms/property/sunville-condo-6q2exSKfqK4BXHKuYW6uNh,2023-09-25
655B Jurong West Street 61,Pioneer, 2 mins,1400.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-25 13:57:29.333384,https://99.co/singapore/rooms/property/655b-jurong-west-street-61-hdb-abPLL2GJVb6baxji9Ltkgf,2023-09-25
118 Teck Whye Lane,Keat Hong, 3 mins,980.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333387,https://99.co/singapore/rooms/property/118-teck-whye-lane-hdb-fUPtR7heo9nJkPcDedqbfY,2023-09-25
259 Bishan Street 22,,,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-25 13:57:29.333389,https://99.co/singapore/rooms/property/259-bishan-street-22-hdb-FUEAQYTMeAUtr3sfqQnbhp,2023-09-25
985B Buangkok Crescent,,,800.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333391,https://99.co/singapore/rooms/property/985b-buangkok-crescent-hdb-F7CN24pVmD4n8SDuMigcgp,2023-09-25
65 Devonshire Rd,Somerset, 3 mins,3800.0,Condo,Master room,441.0,FULLY FURNISHED,2023-09-25 13:57:29.333393,https://99.co/singapore/rooms/property/illuminaire-on-devonshire-condo-hXV85Z8Xswt8Gonzh2NtQV,2023-09-25
8 Sing Joo Walk,Farrer Park, 3 mins,2100.0,Condo,Master room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333395,https://99.co/singapore/rooms/property/8-farrer-suites-condo-X7Bd7SgSfkmcgbNsCad7Sh,2023-09-25
58 Cashew Rd,Cashew, 5 mins,1500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333398,https://99.co/singapore/rooms/property/cashew-park-condominium-condo-oQXfasvCXRiNrELPFZmo5B,2023-09-25
5 Bt Batok St 25,,,1250.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333400,https://99.co/singapore/rooms/property/parkview-apartments-condo-QAoNM3CckRxNMejmCWsdLy,2023-09-25
6A Lincoln Rd,,,7000.0,Condo,Master room,893.0,FULLY FURNISHED,2023-09-25 13:57:29.333402,https://99.co/singapore/rooms/property/park-infinia-wee-nam-condo-L686LtGxxYfeLeoi2t2S8z,2023-09-25
423 Yishun Avenue 11,,,1800.0,HDB,Master room,250.0,FULLY FURNISHED,2023-09-25 13:57:29.333404,https://99.co/singapore/rooms/property/423-yishun-avenue-11-hdb-GPw3NFtTXp8k9twJTTNiZC,2023-09-25
161A Punggol Central,Riviera, 2 mins,900.0,HDB,Common room,130.0,FULLY FURNISHED,2023-09-25 13:57:29.333407,https://99.co/singapore/rooms/property/161a-punggol-central-hdb-7PLvZ6uvK5JipfoxYWvmfr,2023-09-25
335 Kang Ching Road,,,800.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-25 13:57:29.333409,https://99.co/singapore/rooms/property/335-kang-ching-road-hdb-DU4MfejY6H5gCcZSj9rMU9,2023-09-25
227A Compassvale Drive,Kangkar, 5 mins,1100.0,HDB,Common room,90.0,FULLY FURNISHED,2023-09-25 13:57:29.333411,https://99.co/singapore/rooms/property/227a-compassvale-drive-hdb-m7TfsMhdQsTXYFzsFz6Uze,2023-09-25
18 Simei St 1,,,1600.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-25 13:57:29.333413,https://99.co/singapore/rooms/property/melville-park-condo-QwHCkJkJoBjMjZVSpEpaqJ,2023-09-25
354 Bukit Batok Street 31,Bukit Gombak, 5 mins,900.0,HDB,Common room,90.0,FULLY FURNISHED,2023-09-25 13:57:29.333415,https://99.co/singapore/rooms/property/354-bukit-batok-street-31-hdb-3tYSwvoBqxWBZH3UXzusu6,2023-09-25
6 Lor 3 Geylang,Kallang, 4 mins,2000.0,Condo,Master room,214.0,FULLY FURNISHED,2023-09-25 13:57:29.333418,https://99.co/singapore/rooms/property/canne-ville-condo-MG3keUJhAT9nDSELueFGtS,2023-09-25
128 Marsiling Rise,Marsiling, 10 mins,900.0,HDB,Master room,96.0,FULLY FURNISHED,2023-09-25 13:57:29.333420,https://99.co/singapore/rooms/property/128-marsiling-rise-hdb-PtodL6FsC7XXco3urPCG7R,2023-09-25
182 Bukit Batok West Avenue 8,Bukit Batok West, 6 mins,1500.0,HDB,Master room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333422,https://99.co/singapore/rooms/property/182-bukit-batok-west-avenue-8-hdb-iq6Sq5NgZfGaVBaXg9BY8B,2023-09-22
261C Punggol Way,Soo Teck, 1 mins,850.0,HDB,Common room,1001.0,PARTIALLY FURNISHED,2023-09-22 13:57:29.333425,https://99.co/singapore/rooms/property/261c-punggol-way-hdb-ZvYZxZPdcajhqbfM5prTUJ,2023-09-22
Changi South Avenue 1,,,1600.0,Terraced House,Common room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333427,https://99.co/singapore/rooms/property/changi-south-avenue-1-landed-iZY2JZ9QkvPMTQVAPmSKXX,2023-09-22
426 Pasir Ris Drive 6,,,700.0,HDB,Common room,904.0,FULLY FURNISHED,2023-09-22 13:57:29.333430,https://99.co/singapore/rooms/property/426-pasir-ris-drive-6-hdb-L3x8sH5ohVYPCFdwFfkBWW,2023-09-22
588B Montreal Drive,,,900.0,HDB,Master room,100.0,PARTIALLY FURNISHED,2023-09-22 13:57:29.333432,https://99.co/singapore/rooms/property/588b-montreal-drive-hdb-DYX7kfJ7zzi76aRtnixYHH,2023-09-22
122 Jurong East St 13,,,1500.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333435,https://99.co/singapore/rooms/property/ivory-heights-condo-ZkfebWQqgdDFvNxfY6ZNEC,2023-09-22
545 East Coast Rd,Marine Terrace, 5 mins,680.0,Condo,Master room,50.0,FULLY FURNISHED,2023-09-22 13:57:29.333437,https://99.co/singapore/rooms/property/the-sound-condo-Zgz54jRZLSDp8YsZzut7or,2023-09-22
104 Woodlands Ave 5,,,1100.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333439,https://99.co/singapore/rooms/property/bellewoods-condo-NUwhu5dFwneeC5cDqfx52L,2023-09-22
207 Jurong East Street 21,Toh Guan, 2 mins,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333442,https://99.co/singapore/rooms/property/207-jurong-east-street-21-hdb-nevugJHuxDo98Pvc5Xbk7e,2023-09-22
230 Westwood Ave,Gek Poh, 4 mins,2199.0,Condo,Master room,190.0,FULLY FURNISHED,2023-09-22 13:57:29.333444,https://99.co/singapore/rooms/property/the-floravale-condo-oUACUPonrFCDMEr9Strx9d,2023-09-22
295B Compassvale Crescent,Compassvale, 5 mins,1200.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333446,https://99.co/singapore/rooms/property/295b-compassvale-crescent-hdb-QdvrXbrAvnubo95UZqVN6G,2023-09-22
317B Anchorvale Road,Farmway, 5 mins,850.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333449,https://99.co/singapore/rooms/property/317b-anchorvale-road-hdb-bMdwXddJx8ySSdhHhX5xyb,2023-09-22
103 Henderson Crescent,,,1300.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333451,https://99.co/singapore/rooms/property/103-henderson-crescent-hdb-eAQKV2kuyUxwmCQRQQSSp2,2023-09-22
932 Jurong West Street 92,,,1100.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333454,https://99.co/singapore/rooms/property/932-jurong-west-street-92-hdb-aoMB7w2tigba3uSpz9oxcU,2023-09-22
31 Alexandra Rd,,,1400.0,Condo,Master room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333456,https://99.co/singapore/rooms/property/alessandrea-condo-MjoW6hfrh5rju637d8WoLs,2023-09-22
10 Prinsep Link,Bencoolen, 2 mins,2400.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333458,https://99.co/singapore/rooms/property/sunshine-plaza-condo-UaaXBUeenKajYkYGeTkkze,2023-09-22
784A Woodlands Rise,,,1000.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333461,https://99.co/singapore/rooms/property/784a-woodlands-rise-hdb-5msKCpGLno58PVDd9ARrvW,2023-09-22
663A Jurong West Street 65,Boon Lay, 6 mins,1050.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333463,https://99.co/singapore/rooms/property/663a-jurong-west-street-65-hdb-aWnzdRoqJqXeJma4UrJ3Tf,2023-09-22
2B Hong San Walk,Keat Hong, 2 mins,950.0,Condo,Common room,180.0,PARTIALLY FURNISHED,2023-09-22 13:57:29.333466,https://99.co/singapore/rooms/property/palm-gardens-condo-adGWCujTVBCGQjyTaQaeme,2023-09-22
38 Lengkong Tujoh,,,1250.0,Condo,Master room,280.0,PARTIALLY FURNISHED,2023-09-22 13:57:29.333468,https://99.co/singapore/rooms/property/vacanza-east-condo-2QvoCFjjepk9X4iKH7DMy5,2023-09-22
37 Punggol Field,Cove, 3 mins,1700.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333470,https://99.co/singapore/rooms/property/prive-condo-AkdXkUTHqeHWUuHNhpQK8h,2023-09-22
29 Jurong West St 41,Lakeside, 4 mins,1500.0,Condo,Master room,180.0,FULLY FURNISHED,2023-09-22 13:57:29.333473,https://99.co/singapore/rooms/property/the-lakeshore-condo-5C5zQYfYMBRxRFUnX4Gm6c,2023-09-22
29 Jurong West St 41,Lakeside, 4 mins,1200.0,Condo,Common room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333475,https://99.co/singapore/rooms/property/the-lakeshore-condo-RW72o5DdyKaXEYtyRPe7hm,2023-09-22
50 Tanah Merah Kechil Ave,Tanah Merah, 3 mins,1350.0,Condo,Master room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333477,https://99.co/singapore/rooms/property/casa-merah-condo-kuQEE4KvE2AHRtwK9rPjfd,2023-09-22
3 Jln Hajijah,,,1100.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333480,https://99.co/singapore/rooms/property/landbay-condominium-condo-GhXq5jsdd2n83icw8osB3y,2023-09-22
130 Ang Mo Kio Avenue 3,,,1350.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333482,https://99.co/singapore/rooms/property/130-ang-mo-kio-avenue-3-hdb-3Upf2LBcgasinymTGnEqK5,2023-09-22
681 Choa Chu Kang Crescent,,,1500.0,HDB,Master room,193.0,FULLY FURNISHED,2023-09-22 13:57:29.333485,https://99.co/singapore/rooms/property/681-choa-chu-kang-crescent-hdb-6KnjHfj22krWuPXHwMpXFh,2023-09-22
95 Tampines Ave 1,,,1300.0,Condo,Common room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333487,https://99.co/singapore/rooms/property/waterview-condo-izGpn9zzi5XjT92nGSuXkU,2023-09-22
22 Sin Ming Road,,,900.0,HDB,Common room,120.0,FULLY FURNISHED,2023-09-22 13:57:29.333489,https://99.co/singapore/rooms/property/22-sin-ming-road-hdb-EXpAQWJGz2tNYfLCo9oqxn,2023-09-22
6 Woodleigh Cl,Woodleigh, 5 mins,2900.0,Condo,Studio,400.0,FULLY FURNISHED,2023-09-22 13:57:29.333492,https://99.co/singapore/rooms/property/8-woodleigh-condo-8RHYkJQ7eygRfuatgsQ7jJ,2023-09-22
627 Hougang Avenue 8,,,1200.0,HDB,Master room,777.0,FULLY FURNISHED,2023-09-22 13:57:29.333494,https://99.co/singapore/rooms/property/627-hougang-avenue-8-hdb-ncCDEScRfmdkqgGDdwdgc7,2023-09-22
258A Punggol Field,Soo Teck, 2 mins,1000.0,HDB,Common room,250.0,FULLY FURNISHED,2023-09-22 13:57:29.333496,https://99.co/singapore/rooms/property/258a-punggol-field-hdb-DSiB4ZTgCimwd2kqxfz6DK,2023-09-22
317D Anchorvale Road,Farmway, 6 mins,1200.0,HDB,Common room,107.0,FULLY FURNISHED,2023-09-22 13:57:29.333499,https://99.co/singapore/rooms/property/317d-anchorvale-road-hdb-KGomPGU5Du248yjBx9uXDR,2023-09-22
1 Pk Rd,Chinatown, 1 mins,3200.0,Condo,Studio,463.0,PARTIALLY FURNISHED,2023-09-22 13:57:29.333501,https://99.co/singapore/rooms/property/peoples-park-complex-condo-2hiD6Hq9zNGZGT5oegLk98,2023-09-22
Pasir Ris Beach Park,Elias, 8 mins,1000.0,Terraced House,Common room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333504,https://99.co/singapore/rooms/property/property-in-singapore-landed-VrdKAhwmcAMEQjREHFDgWN,2023-09-22
308 River Valley Rd,,,2000.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333506,https://99.co/singapore/rooms/property/oxley-edge-condo-grA4n9tdD2uJodmzRWgtgF,2023-09-22
28 Sumang Walk,Sumang, 2 mins,1500.0,Condo,Common room,140.0,FULLY FURNISHED,2023-09-22 13:57:29.333508,https://99.co/singapore/rooms/property/piermont-grand-condo-6GVk8wpFPxTeALskT6qBjD,2023-09-22
97 Whampoa Drive,,,750.0,HDB,Common room,97.0,FULLY FURNISHED,2023-09-22 13:57:29.333511,https://99.co/singapore/rooms/property/97-whampoa-drive-hdb-NCxJ3yUsxhDEnNxLxKYMqL,2023-09-22
20 Amber Rd,Tanjong Katong, 2 mins,1700.0,Condo,Master room,200.0,FULLY FURNISHED,2023-09-22 13:57:29.333513,https://99.co/singapore/rooms/property/kings-mansion-condo-Z6XNA6qCbjdcT2wiHDCnoM,2023-09-22
5A Lor How Sun,Bartley, 2 mins,1500.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333515,https://99.co/singapore/rooms/property/bartley-residences-condo-eb85s6mZfAPhYw74zacNPM,2023-09-22
702 Upp Changi Rd East,Upper Changi, 3 mins,1700.0,Condo,Master room,150.0,FULLY FURNISHED,2023-09-22 13:57:29.333518,https://99.co/singapore/rooms/property/changi-court-condo-PDRqDsWpG9VE2QuRdUgjgR,2023-09-22
1H Pine Grove,,,1500.0,Condo,Common room,400.0,FULLY FURNISHED,2023-09-22 13:57:29.333520,https://99.co/singapore/rooms/property/pine-grove-condo-4NtkbixZofAnanPb3QJgmz,2023-09-22
3 Teck Whye Avenue,,,750.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333522,https://99.co/singapore/rooms/property/3-teck-whye-avenue-hdb-BhuvtZajBPP2oKnxZfo8fg,2023-09-22
702 Upp Changi Rd East,Upper Changi, 3 mins,1400.0,Condo,Master room,100.0,FULLY FURNISHED,2023-09-22 13:57:29.333525,https://99.co/singapore/rooms/property/changi-court-condo-ER5doihv2GFKLHyUNw6B7j,2023-09-22
5000M Marine Parade Rd,Siglap, 4 mins,1600.0,Condo,Common room,150.0,FULLY FURNISHED,2023-09-21 13:57:29.333527,https://99.co/singapore/rooms/property/lagoon-view-condo-d4AcPoWkDNyiWBGNw3ThSe,2023-09-21
805 Yishun Ring Road,Khatib, 2 mins,900.0,HDB,Common room,85.0,PARTIALLY FURNISHED,2023-09-21 13:57:29.333530,https://99.co/singapore/rooms/property/805-yishun-ring-road-hdb-P6zStqtcoQ9tX9i6hKJK8w,2023-09-21
104 Teck Whye Lane,,,900.0,HDB,Common room,150.0,FULLY FURNISHED,2023-09-21 13:57:29.333532,https://99.co/singapore/rooms/property/104-teck-whye-lane-hdb-BCgnjh3io2tAdUSkJY8pCe,2023-09-21
Boon Lay Green,Jurong West, 3 mins,1300.0,Terraced House,Common room,100.0,FULLY FURNISHED,2023-09-21 13:57:29.333534,https://99.co/singapore/rooms/property/property-in-singapore-landed-JBvUd3tXxAXY7fBjvcfHi3,2023-09-21
329 Jurong East Avenue 1,,,1600.0,HDB,Common room,140.0,FULLY FURNISHED,2023-09-21 13:57:29.333537,https://99.co/singapore/rooms/property/329-jurong-east-avenue-1-hdb-AWzvjkiRaVYitEX7rJJWSA,2023-09-21
340 Jurong East Avenue 1,,,1200.0,HDB,Master room,180.0,FULLY FURNISHED,2023-09-21 13:57:29.333539,https://99.co/singapore/rooms/property/340-jurong-east-avenue-1-hdb-kc6gnnogBSHjpcvEHiRNQG,2023-09-21
686 Hougang Street 61,,,450.0,HDB,Common room,100.0,FULLY FURNISHED,2023-09-21 13:57:29.333541,https://99.co/singapore/rooms/property/686-hougang-street-61-hdb-mw8hFfMqWpTkp69xCREcag,2023-09-21
73 Wilkie Rd,Dhoby Ghaut, 6 mins,2500.0,Condo,Master room,250.0,FULLY FURNISHED,2023-09-21 13:57:29.333544,https://99.co/singapore/rooms/property/estilo-condo-nAFjZ2QALiv6Ub5nTwBtWV,2023-09-21
